ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia21Test	historia21test	1590516206730	 	3.3.1
USER	VetNotCreatedScn	243	START	1590516212482	1590516212482
REQUEST	218		Home	1590516212483	1590516212486	OK	 
REQUEST	243		Home	1590516212483	1590516212486	OK	 
USER	VetCreatedScn	219	START	1590516212524	1590516212524
USER	VetNotCreatedScn	244	START	1590516212524	1590516212524
REQUEST	219		Home	1590516212525	1590516212531	OK	 
REQUEST	244		Home	1590516212525	1590516212531	OK	 
USER	VetCreatedScn	220	START	1590516212565	1590516212565
USER	VetNotCreatedScn	245	START	1590516212565	1590516212565
REQUEST	220		Home	1590516212566	1590516212572	OK	 
REQUEST	245		Home	1590516212566	1590516212572	OK	 
USER	VetNotCreatedScn	246	START	1590516212606	1590516212606
USER	VetCreatedScn	221	START	1590516212606	1590516212606
REQUEST	221		Home	1590516212608	1590516212613	OK	 
REQUEST	246		Home	1590516212608	1590516212613	OK	 
USER	VetNotCreatedScn	247	START	1590516212642	1590516212642
USER	VetCreatedScn	222	START	1590516212642	1590516212642
REQUEST	222		Home	1590516212643	1590516212646	OK	 
REQUEST	247		Home	1590516212643	1590516212646	OK	 
USER	VetNotCreatedScn	248	START	1590516212684	1590516212684
USER	VetCreatedScn	223	START	1590516212684	1590516212684
REQUEST	248		Home	1590516212685	1590516212687	OK	 
REQUEST	223		Home	1590516212685	1590516212687	OK	 
USER	VetNotCreatedScn	249	START	1590516212722	1590516212722
USER	VetCreatedScn	224	START	1590516212722	1590516212722
REQUEST	224		Home	1590516212722	1590516212725	OK	 
REQUEST	249		Home	1590516212722	1590516212725	OK	 
USER	VetCreatedScn	225	START	1590516212763	1590516212763
USER	VetNotCreatedScn	250	START	1590516212763	1590516212763
REQUEST	225		Home	1590516212764	1590516212767	OK	 
REQUEST	250		Home	1590516212764	1590516212767	OK	 
USER	VetCreatedScn	226	START	1590516212800	1590516212800
USER	VetNotCreatedScn	251	START	1590516212800	1590516212800
REQUEST	226		Home	1590516212800	1590516212803	OK	 
REQUEST	251		Home	1590516212800	1590516212803	OK	 
USER	VetCreatedScn	227	START	1590516212842	1590516212842
USER	VetNotCreatedScn	252	START	1590516212842	1590516212842
REQUEST	252		Home	1590516212842	1590516212845	OK	 
REQUEST	227		Home	1590516212842	1590516212845	OK	 
USER	VetNotCreatedScn	278	START	1590516212884	1590516212884
USER	VetCreatedScn	253	START	1590516212884	1590516212884
REQUEST	253		Home	1590516212885	1590516212890	OK	 
REQUEST	278		Home	1590516212885	1590516212890	OK	 
USER	VetNotCreatedScn	279	START	1590516212925	1590516212925
REQUEST	279		Home	1590516212925	1590516212929	OK	 
USER	VetCreatedScn	254	START	1590516212924	1590516212924
REQUEST	254		Home	1590516212944	1590516212945	OK	 
USER	VetNotCreatedScn	280	START	1590516212960	1590516212960
USER	VetCreatedScn	255	START	1590516212960	1590516212960
REQUEST	255		Home	1590516212961	1590516212963	OK	 
REQUEST	280		Home	1590516212961	1590516212963	OK	 
USER	VetCreatedScn	256	START	1590516213001	1590516213001
USER	VetNotCreatedScn	281	START	1590516213001	1590516213001
REQUEST	256		Home	1590516213001	1590516213003	OK	 
REQUEST	281		Home	1590516213001	1590516213003	OK	 
USER	VetCreatedScn	257	START	1590516213043	1590516213043
USER	VetNotCreatedScn	282	START	1590516213043	1590516213043
REQUEST	257		Home	1590516213044	1590516213046	OK	 
REQUEST	282		Home	1590516213044	1590516213046	OK	 
USER	VetCreatedScn	258	START	1590516213080	1590516213080
USER	VetNotCreatedScn	283	START	1590516213080	1590516213080
REQUEST	283		Home	1590516213081	1590516213083	OK	 
REQUEST	258		Home	1590516213081	1590516213083	OK	 
USER	VetNotCreatedScn	284	START	1590516213122	1590516213122
USER	VetCreatedScn	259	START	1590516213122	1590516213122
REQUEST	259		Home	1590516213122	1590516213124	OK	 
REQUEST	284		Home	1590516213122	1590516213124	OK	 
USER	VetNotCreatedScn	285	START	1590516213164	1590516213164
USER	VetCreatedScn	260	START	1590516213164	1590516213164
REQUEST	260		Home	1590516213165	1590516213167	OK	 
REQUEST	285		Home	1590516213165	1590516213167	OK	 
USER	VetNotCreatedScn	286	START	1590516213200	1590516213200
USER	VetCreatedScn	261	START	1590516213200	1590516213200
REQUEST	261		Home	1590516213200	1590516213203	OK	 
REQUEST	286		Home	1590516213200	1590516213203	OK	 
USER	VetCreatedScn	262	START	1590516213241	1590516213241
USER	VetNotCreatedScn	287	START	1590516213241	1590516213241
REQUEST	287		Home	1590516213242	1590516213244	OK	 
REQUEST	262		Home	1590516213242	1590516213244	OK	 
USER	VetCreatedScn	263	START	1590516213284	1590516213284
USER	VetNotCreatedScn	288	START	1590516213284	1590516213284
REQUEST	288		Home	1590516213285	1590516213287	OK	 
REQUEST	263		Home	1590516213285	1590516213287	OK	 
USER	VetCreatedScn	264	START	1590516213320	1590516213320
USER	VetNotCreatedScn	289	START	1590516213320	1590516213320
REQUEST	264		Home	1590516213320	1590516213322	OK	 
REQUEST	289		Home	1590516213320	1590516213322	OK	 
USER	VetCreatedScn	265	START	1590516213362	1590516213362
USER	VetNotCreatedScn	290	START	1590516213362	1590516213362
REQUEST	265		Home	1590516213362	1590516213364	OK	 
REQUEST	290		Home	1590516213362	1590516213364	OK	 
USER	VetCreatedScn	266	START	1590516213403	1590516213403
USER	VetNotCreatedScn	291	START	1590516213403	1590516213403
REQUEST	266		Home	1590516213404	1590516213410	OK	 
REQUEST	291		Home	1590516213404	1590516213410	OK	 
USER	VetCreatedScn	267	START	1590516213440	1590516213440
USER	VetNotCreatedScn	292	START	1590516213440	1590516213440
REQUEST	292		Home	1590516213442	1590516213447	OK	 
REQUEST	267		Home	1590516213441	1590516213447	OK	 
USER	VetCreatedScn	268	START	1590516213481	1590516213481
USER	VetNotCreatedScn	293	START	1590516213481	1590516213481
REQUEST	268		Home	1590516213481	1590516213484	OK	 
REQUEST	293		Home	1590516213481	1590516213484	OK	 
USER	VetCreatedScn	269	START	1590516213523	1590516213523
USER	VetNotCreatedScn	294	START	1590516213523	1590516213523
REQUEST	294		Home	1590516213524	1590516213530	OK	 
REQUEST	269		Home	1590516213524	1590516213530	OK	 
USER	VetCreatedScn	270	START	1590516213565	1590516213565
USER	VetNotCreatedScn	295	START	1590516213565	1590516213565
REQUEST	270		Home	1590516213566	1590516213571	OK	 
REQUEST	295		Home	1590516213566	1590516213571	OK	 
USER	VetNotCreatedScn	296	START	1590516213600	1590516213600
USER	VetCreatedScn	271	START	1590516213600	1590516213600
REQUEST	271		Home	1590516213601	1590516213606	OK	 
REQUEST	296		Home	1590516213601	1590516213606	OK	 
USER	VetNotCreatedScn	297	START	1590516213642	1590516213642
USER	VetCreatedScn	272	START	1590516213642	1590516213642
REQUEST	297		Home	1590516213643	1590516213647	OK	 
REQUEST	272		Home	1590516213643	1590516213647	OK	 
USER	VetCreatedScn	273	START	1590516213684	1590516213684
USER	VetNotCreatedScn	298	START	1590516213684	1590516213684
REQUEST	298		Home	1590516213685	1590516213689	OK	 
REQUEST	273		Home	1590516213685	1590516213689	OK	 
USER	VetNotCreatedScn	299	START	1590516213721	1590516213721
USER	VetCreatedScn	274	START	1590516213721	1590516213721
REQUEST	299		Home	1590516213722	1590516213726	OK	 
REQUEST	274		Home	1590516213722	1590516213726	OK	 
USER	VetCreatedScn	275	START	1590516213762	1590516213762
USER	VetNotCreatedScn	300	START	1590516213762	1590516213762
REQUEST	300		Home	1590516213763	1590516213768	OK	 
REQUEST	275		Home	1590516213763	1590516213768	OK	 
USER	VetCreatedScn	276	START	1590516213804	1590516213804
USER	VetNotCreatedScn	301	START	1590516213804	1590516213804
REQUEST	301		Home	1590516213805	1590516213812	OK	 
REQUEST	276		Home	1590516213805	1590516213812	OK	 
USER	VetCreatedScn	277	START	1590516213840	1590516213840
USER	VetNotCreatedScn	302	START	1590516213840	1590516213840
REQUEST	277		Home	1590516213841	1590516213847	OK	 
REQUEST	302		Home	1590516213841	1590516213847	OK	 
USER	VetCreatedScn	303	START	1590516213882	1590516213882
USER	VetNotCreatedScn	328	START	1590516213882	1590516213882
REQUEST	328		Home	1590516213883	1590516213885	OK	 
REQUEST	303		Home	1590516213883	1590516213885	OK	 
USER	VetCreatedScn	304	START	1590516213924	1590516213924
USER	VetNotCreatedScn	329	START	1590516213924	1590516213924
REQUEST	329		Home	1590516213925	1590516213929	OK	 
REQUEST	304		Home	1590516213925	1590516213929	OK	 
USER	VetNotCreatedScn	330	START	1590516213960	1590516213960
USER	VetCreatedScn	305	START	1590516213960	1590516213960
REQUEST	305		Home	1590516213961	1590516213965	OK	 
REQUEST	330		Home	1590516213961	1590516213965	OK	 
USER	VetCreatedScn	306	START	1590516214003	1590516214003
USER	VetNotCreatedScn	331	START	1590516214003	1590516214003
REQUEST	331		Home	1590516214004	1590516214008	OK	 
REQUEST	306		Home	1590516214004	1590516214008	OK	 
USER	VetNotCreatedScn	332	START	1590516214045	1590516214045
USER	VetCreatedScn	307	START	1590516214045	1590516214045
REQUEST	307		Home	1590516214045	1590516214047	OK	 
REQUEST	332		Home	1590516214045	1590516214047	OK	 
USER	VetNotCreatedScn	333	START	1590516214080	1590516214080
USER	VetCreatedScn	308	START	1590516214080	1590516214080
REQUEST	308		Home	1590516214080	1590516214083	OK	 
REQUEST	333		Home	1590516214080	1590516214083	OK	 
USER	VetCreatedScn	309	START	1590516214122	1590516214122
USER	VetNotCreatedScn	334	START	1590516214122	1590516214122
REQUEST	309		Home	1590516214123	1590516214125	OK	 
REQUEST	334		Home	1590516214123	1590516214125	OK	 
USER	VetCreatedScn	310	START	1590516214164	1590516214164
USER	VetNotCreatedScn	335	START	1590516214164	1590516214164
REQUEST	310		Home	1590516214164	1590516214166	OK	 
REQUEST	335		Home	1590516214164	1590516214166	OK	 
USER	VetCreatedScn	311	START	1590516214200	1590516214200
USER	VetNotCreatedScn	336	START	1590516214200	1590516214200
REQUEST	336		Home	1590516214201	1590516214203	OK	 
REQUEST	311		Home	1590516214201	1590516214203	OK	 
USER	VetCreatedScn	312	START	1590516214242	1590516214242
USER	VetNotCreatedScn	337	START	1590516214242	1590516214242
REQUEST	337		Home	1590516214243	1590516214246	OK	 
REQUEST	312		Home	1590516214243	1590516214246	OK	 
USER	VetCreatedScn	313	START	1590516214286	1590516214286
USER	VetNotCreatedScn	338	START	1590516214286	1590516214286
REQUEST	313		Home	1590516214286	1590516214288	OK	 
REQUEST	338		Home	1590516214286	1590516214288	OK	 
USER	VetNotCreatedScn	339	START	1590516214321	1590516214321
USER	VetCreatedScn	314	START	1590516214321	1590516214321
REQUEST	339		Home	1590516214322	1590516214323	OK	 
REQUEST	314		Home	1590516214322	1590516214323	OK	 
USER	VetNotCreatedScn	340	START	1590516214363	1590516214363
USER	VetCreatedScn	315	START	1590516214363	1590516214363
REQUEST	340		Home	1590516214363	1590516214365	OK	 
REQUEST	315		Home	1590516214363	1590516214365	OK	 
USER	VetNotCreatedScn	341	START	1590516214405	1590516214405
USER	VetCreatedScn	316	START	1590516214405	1590516214405
REQUEST	316		Home	1590516214406	1590516214409	OK	 
REQUEST	341		Home	1590516214406	1590516214409	OK	 
USER	VetNotCreatedScn	342	START	1590516214443	1590516214443
USER	VetCreatedScn	317	START	1590516214443	1590516214443
REQUEST	317		Home	1590516214443	1590516214447	OK	 
REQUEST	342		Home	1590516214443	1590516214447	OK	 
USER	VetNotCreatedScn	343	START	1590516214485	1590516214485
USER	VetCreatedScn	318	START	1590516214485	1590516214485
REQUEST	318		Home	1590516214486	1590516214511	OK	 
REQUEST	343		Home	1590516214486	1590516214511	OK	 
USER	VetNotCreatedScn	344	START	1590516214522	1590516214522
USER	VetCreatedScn	319	START	1590516214522	1590516214522
REQUEST	344		Home	1590516214523	1590516214525	OK	 
REQUEST	319		Home	1590516214523	1590516214525	OK	 
USER	VetCreatedScn	320	START	1590516214560	1590516214560
USER	VetNotCreatedScn	345	START	1590516214560	1590516214560
REQUEST	320		Home	1590516214560	1590516214563	OK	 
REQUEST	345		Home	1590516214560	1590516214563	OK	 
USER	VetCreatedScn	321	START	1590516214603	1590516214603
USER	VetNotCreatedScn	346	START	1590516214603	1590516214603
REQUEST	346		Home	1590516214604	1590516214606	OK	 
REQUEST	321		Home	1590516214604	1590516214606	OK	 
USER	VetCreatedScn	322	START	1590516214644	1590516214644
USER	VetNotCreatedScn	347	START	1590516214644	1590516214644
REQUEST	322		Home	1590516214645	1590516214650	OK	 
REQUEST	347		Home	1590516214645	1590516214650	OK	 
USER	VetCreatedScn	323	START	1590516214680	1590516214680
USER	VetNotCreatedScn	348	START	1590516214680	1590516214680
REQUEST	323		Home	1590516214681	1590516214685	OK	 
REQUEST	348		Home	1590516214681	1590516214685	OK	 
USER	VetNotCreatedScn	349	START	1590516214722	1590516214722
USER	VetCreatedScn	324	START	1590516214722	1590516214722
REQUEST	324		Home	1590516214723	1590516214727	OK	 
REQUEST	349		Home	1590516214723	1590516214727	OK	 
USER	VetNotCreatedScn	350	START	1590516214765	1590516214765
USER	VetCreatedScn	325	START	1590516214765	1590516214765
REQUEST	325		Home	1590516214766	1590516214771	OK	 
REQUEST	350		Home	1590516214766	1590516214771	OK	 
USER	VetCreatedScn	326	START	1590516214800	1590516214800
USER	VetNotCreatedScn	351	START	1590516214800	1590516214800
REQUEST	326		Home	1590516214801	1590516214803	OK	 
REQUEST	351		Home	1590516214801	1590516214803	OK	 
USER	VetCreatedScn	327	START	1590516214843	1590516214843
USER	VetNotCreatedScn	352	START	1590516214843	1590516214843
REQUEST	327		Home	1590516214844	1590516214847	OK	 
REQUEST	352		Home	1590516214844	1590516214847	OK	 
USER	VetCreatedScn	353	START	1590516214880	1590516214880
USER	VetNotCreatedScn	378	START	1590516214880	1590516214880
REQUEST	353		Home	1590516214881	1590516214884	OK	 
REQUEST	378		Home	1590516214881	1590516214884	OK	 
USER	VetNotCreatedScn	379	START	1590516214922	1590516214922
USER	VetCreatedScn	354	START	1590516214922	1590516214922
REQUEST	379		Home	1590516214923	1590516214927	OK	 
REQUEST	354		Home	1590516214923	1590516214927	OK	 
USER	VetCreatedScn	355	START	1590516214963	1590516214963
USER	VetNotCreatedScn	380	START	1590516214963	1590516214963
REQUEST	380		Home	1590516214964	1590516214969	OK	 
REQUEST	355		Home	1590516214964	1590516214969	OK	 
USER	VetCreatedScn	356	START	1590516215005	1590516215005
USER	VetNotCreatedScn	381	START	1590516215005	1590516215005
REQUEST	356		Home	1590516215006	1590516215009	OK	 
REQUEST	381		Home	1590516215006	1590516215009	OK	 
USER	VetCreatedScn	357	START	1590516215041	1590516215041
USER	VetNotCreatedScn	382	START	1590516215041	1590516215041
REQUEST	357		Home	1590516215042	1590516215046	OK	 
REQUEST	382		Home	1590516215042	1590516215046	OK	 
USER	VetCreatedScn	358	START	1590516215085	1590516215085
USER	VetNotCreatedScn	383	START	1590516215085	1590516215085
REQUEST	358		Home	1590516215085	1590516215088	OK	 
REQUEST	383		Home	1590516215085	1590516215088	OK	 
USER	VetCreatedScn	359	START	1590516215121	1590516215121
USER	VetNotCreatedScn	384	START	1590516215121	1590516215121
REQUEST	359		Home	1590516215122	1590516215124	OK	 
REQUEST	384		Home	1590516215122	1590516215124	OK	 
USER	VetCreatedScn	360	START	1590516215164	1590516215164
USER	VetNotCreatedScn	385	START	1590516215164	1590516215164
REQUEST	385		Home	1590516215165	1590516215166	OK	 
REQUEST	360		Home	1590516215165	1590516215166	OK	 
USER	VetCreatedScn	361	START	1590516215200	1590516215200
USER	VetNotCreatedScn	386	START	1590516215200	1590516215200
REQUEST	386		Home	1590516215200	1590516215202	OK	 
REQUEST	361		Home	1590516215200	1590516215202	OK	 
USER	VetNotCreatedScn	387	START	1590516215242	1590516215242
USER	VetCreatedScn	362	START	1590516215242	1590516215242
REQUEST	362		Home	1590516215242	1590516215245	OK	 
REQUEST	387		Home	1590516215242	1590516215245	OK	 
USER	VetCreatedScn	363	START	1590516215283	1590516215283
USER	VetNotCreatedScn	388	START	1590516215283	1590516215283
REQUEST	388		Home	1590516215284	1590516215287	OK	 
REQUEST	363		Home	1590516215284	1590516215287	OK	 
USER	VetNotCreatedScn	389	START	1590516215320	1590516215320
USER	VetCreatedScn	364	START	1590516215320	1590516215320
REQUEST	364		Home	1590516215320	1590516215323	OK	 
REQUEST	389		Home	1590516215320	1590516215323	OK	 
USER	VetCreatedScn	365	START	1590516215362	1590516215362
USER	VetNotCreatedScn	390	START	1590516215362	1590516215362
REQUEST	365		Home	1590516215362	1590516215364	OK	 
REQUEST	390		Home	1590516215362	1590516215364	OK	 
USER	VetCreatedScn	366	START	1590516215405	1590516215405
USER	VetNotCreatedScn	391	START	1590516215405	1590516215405
REQUEST	366		Home	1590516215405	1590516215407	OK	 
REQUEST	391		Home	1590516215405	1590516215407	OK	 
USER	VetNotCreatedScn	392	START	1590516215440	1590516215440
USER	VetCreatedScn	367	START	1590516215440	1590516215440
REQUEST	367		Home	1590516215441	1590516215444	OK	 
REQUEST	392		Home	1590516215441	1590516215444	OK	 
USER	VetNotCreatedScn	393	START	1590516215482	1590516215482
USER	VetCreatedScn	368	START	1590516215482	1590516215482
REQUEST	368		Home	1590516215483	1590516215487	OK	 
REQUEST	393		Home	1590516215483	1590516215487	OK	 
USER	VetNotCreatedScn	394	START	1590516215525	1590516215525
USER	VetCreatedScn	369	START	1590516215525	1590516215525
REQUEST	369		Home	1590516215526	1590516215531	OK	 
REQUEST	394		Home	1590516215526	1590516215531	OK	 
USER	VetCreatedScn	370	START	1590516215561	1590516215561
USER	VetNotCreatedScn	395	START	1590516215561	1590516215561
REQUEST	395		Home	1590516215561	1590516215564	OK	 
REQUEST	370		Home	1590516215561	1590516215564	OK	 
USER	VetCreatedScn	371	START	1590516215603	1590516215603
USER	VetNotCreatedScn	396	START	1590516215603	1590516215603
REQUEST	396		Home	1590516215604	1590516215608	OK	 
REQUEST	371		Home	1590516215604	1590516215608	OK	 
USER	VetNotCreatedScn	397	START	1590516215645	1590516215645
REQUEST	397		Home	1590516215647	1590516215652	OK	 
USER	VetCreatedScn	373	START	1590516215681	1590516215681
USER	VetNotCreatedScn	398	START	1590516215681	1590516215681
REQUEST	398		Home	1590516215681	1590516215683	OK	 
REQUEST	373		Home	1590516215681	1590516215683	OK	 
USER	VetCreatedScn	372	START	1590516215645	1590516215645
REQUEST	372		Home	1590516215686	1590516215688	OK	 
USER	VetNotCreatedScn	399	START	1590516215723	1590516215723
USER	VetCreatedScn	374	START	1590516215723	1590516215723
REQUEST	374		Home	1590516215736	1590516215738	OK	 
REQUEST	399		Home	1590516215736	1590516215738	OK	 
USER	VetCreatedScn	375	START	1590516215764	1590516215764
USER	VetNotCreatedScn	400	START	1590516215764	1590516215764
REQUEST	375		Home	1590516215765	1590516215767	OK	 
REQUEST	400		Home	1590516215765	1590516215767	OK	 
USER	VetCreatedScn	376	START	1590516215801	1590516215801
USER	VetNotCreatedScn	401	START	1590516215801	1590516215801
REQUEST	401		Home	1590516215802	1590516215804	OK	 
REQUEST	376		Home	1590516215802	1590516215804	OK	 
USER	VetNotCreatedScn	402	START	1590516215844	1590516215844
USER	VetCreatedScn	377	START	1590516215844	1590516215844
REQUEST	402		Home	1590516215845	1590516215850	OK	 
REQUEST	377		Home	1590516215845	1590516215850	OK	 
USER	VetNotCreatedScn	428	START	1590516215880	1590516215880
REQUEST	428		Home	1590516215881	1590516215886	OK	 
USER	VetCreatedScn	403	START	1590516215880	1590516215880
REQUEST	403		Home	1590516215912	1590516215914	OK	 
USER	VetCreatedScn	404	START	1590516215921	1590516215921
USER	VetNotCreatedScn	429	START	1590516215921	1590516215921
REQUEST	429		Home	1590516215922	1590516215923	OK	 
REQUEST	404		Home	1590516215922	1590516215923	OK	 
USER	VetNotCreatedScn	430	START	1590516215963	1590516215963
USER	VetCreatedScn	405	START	1590516215963	1590516215963
REQUEST	430		Home	1590516215964	1590516215974	OK	 
REQUEST	3		Login	1590516215952	1590516215953	OK	 
REQUEST	1		Login	1590516215932	1590516215932	OK	 
REQUEST	53		Login	1590516215932	1590516215932	OK	 
REQUEST	52		Login	1590516215932	1590516215932	OK	 
REQUEST	54		Login	1590516215943	1590516215944	OK	 
REQUEST	55		Login	1590516215995	1590516215996	OK	 
REQUEST	2		Login	1590516215932	1590516215932	OK	 
USER	VetCreatedScn	406	START	1590516216000	1590516216000
USER	VetNotCreatedScn	431	START	1590516216000	1590516216000
REQUEST	431		Home	1590516216001	1590516216002	OK	 
REQUEST	406		Home	1590516216001	1590516216002	OK	 
